episode,reward,planning_rate
867,0.0,0.14285714285714285
868,0.0,0.10344827586206896
869,0.0,0.13953488372093023
870,0.0,0.12
871,0.0,0.12903225806451613
872,0.0,0.0967741935483871
873,2.0,0.13333333333333333
874,0.0,0.11363636363636363
875,0.0,0.13333333333333333
876,0.0,0.125
877,0.0,0.13157894736842105
878,0.0,0.10714285714285714
879,0.0,0.13513513513513514
880,0.0,0.12903225806451613
881,0.0,0.10638297872340426
882,2.0,0.12871287128712872
883,2.0,0.125
884,0.0,0.13157894736842105
885,2.0,0.12408759124087591
886,0.0,0.11428571428571428
887,0.0,0.14285714285714285
888,0.0,0.10344827586206896
889,0.0,0.15384615384615385
890,0.0,0.12903225806451613
891,2.0,0.125
892,2.0,0.12149532710280374
893,0.0,0.12121212121212122
894,0.0,0.11538461538461539
895,0.0,0.14814814814814814
896,0.0,0.1282051282051282
897,0.0,0.1111111111111111
898,0.0,0.14285714285714285
899,0.0,0.1
900,0.0,0.12
901,0.0,0.15384615384615385
902,2.0,0.1262135922330097
903,0.0,0.125
904,0.0,0.10344827586206896
905,0.0,0.1232876712328767
906,0.0,0.14
907,2.0,0.12
908,0.0,0.1111111111111111
909,0.0,0.14814814814814814
910,0.0,0.13333333333333333
911,0.0,0.1111111111111111
912,2.0,0.12359550561797752
913,0.0,0.14285714285714285
914,2.0,0.12195121951219512
915,0.0,0.13513513513513514
916,0.0,0.10344827586206896
917,0.0,0.13793103448275862
918,2.0,0.12380952380952381
919,2.0,0.125
920,2.0,0.12380952380952381
921,0.0,0.13333333333333333
922,2.0,0.1206896551724138
923,0.0,0.13793103448275862
924,0.0,0.125
925,2.0,0.12280701754385964
926,2.0,0.12612612612612611
927,0.0,0.12903225806451613
928,0.0,0.125
929,2.0,0.12149532710280374
930,0.0,0.13513513513513514
931,2.0,0.11940298507462686
932,0.0,0.13513513513513514
933,0.0,0.12790697674418605
934,2.0,0.12422360248447205
935,0.0,0.10344827586206896
936,0.0,0.15384615384615385
937,0.0,0.1276595744680851
938,0.0,0.1
939,0.0,0.13636363636363635
940,0.0,0.12
941,2.0,0.12264150943396226
942,0.0,0.13513513513513514
943,0.0,0.125
944,0.0,0.125
945,0.0,0.1
946,1.0,0.125
947,0.0,0.14285714285714285
948,0.0,0.125
949,0.0,0.12
950,0.0,0.11363636363636363
951,0.0,0.16
952,0.0,0.10909090909090909
953,1.0,0.136986301369863
954,2.0,0.12
955,0.0,0.12844036697247707
956,2.0,0.12380952380952381
957,2.0,0.125
958,0.0,0.13793103448275862
959,0.0,0.10714285714285714
960,0.0,0.1388888888888889
961,0.0,0.125
962,0.0,0.10714285714285714
963,0.0,0.13793103448275862
964,0.0,0.12
965,0.0,0.13333333333333333
966,0.0,0.125
967,2.0,0.12179487179487179
968,0.0,0.13333333333333333
969,0.0,0.12121212121212122
970,0.0,0.13513513513513514
971,0.0,0.10526315789473684
972,0.0,0.12
973,2.0,0.12745098039215685
974,0.0,0.1388888888888889
975,0.0,0.11688311688311688
976,2.0,0.12698412698412698
977,0.0,0.1111111111111111
978,0.0,0.125
979,0.0,0.13333333333333333
980,0.0,0.12
981,0.0,0.125
982,2.0,0.12612612612612611
983,2.0,0.12871287128712872
984,0.0,0.12903225806451613
985,2.0,0.12307692307692308
986,2.0,0.12
987,2.0,0.13
988,0.0,0.13793103448275862
989,0.0,0.125
990,0.0,0.1111111111111111
991,0.0,0.13043478260869565
992,0.0,0.10810810810810811
993,0.0,0.14705882352941177
994,0.0,0.125
995,0.0,0.125
996,0.0,0.125
997,0.0,0.125
998,2.0,0.12149532710280374
999,2.0,0.125
1000,0.0,0.10714285714285714
1001,0.0,0.14814814814814814
1002,0.0,0.1111111111111111
1003,0.0,0.13793103448275862
1004,0.0,0.13333333333333333
1005,0.0,0.1111111111111111
1006,2.0,0.12605042016806722
1007,2.0,0.125
1008,0.0,0.1320754716981132
1009,2.0,0.12244897959183673
1010,2.0,0.125
1011,2.0,0.12666666666666668
1012,0.0,0.1
1013,0.0,0.16
1014,2.0,0.11818181818181818
1015,0.0,0.13333333333333333
1016,0.0,0.1111111111111111
1017,0.0,0.14705882352941177
1018,0.0,0.125
1019,0.0,0.125
1020,0.0,0.11538461538461539
1021,0.0,0.13043478260869565
1022,2.0,0.12264150943396226
1023,0.0,0.13333333333333333
1024,0.0,0.12318840579710146
1025,0.0,0.13157894736842105
1026,0.0,0.125
1027,2.0,0.11818181818181818
1028,2.0,0.12716763005780346
1029,0.0,0.12307692307692308
1030,0.0,0.14814814814814814
1031,0.0,0.125
1032,0.0,0.125
1033,0.0,0.125
1034,0.0,0.125
1035,0.0,0.12213740458015267
1036,0.0,0.11627906976744186
1037,0.0,0.14
1038,2.0,0.12258064516129032
1039,0.0,0.1282051282051282
1040,0.0,0.125
1041,2.0,0.12195121951219512
1042,2.0,0.12280701754385964
1043,0.0,0.11538461538461539
1044,0.0,0.125
1045,0.0,0.13580246913580246
1046,1.0,0.11290322580645161
1047,0.0,0.12903225806451613
1048,0.0,0.12903225806451613
1049,0.0,0.125
1050,0.0,0.125
1051,0.0,0.125
1052,0.0,0.125
1053,0.0,0.10714285714285714
1054,0.0,0.1323529411764706
1055,0.0,0.125
1056,0.0,0.125
1057,0.0,0.125
1058,2.0,0.12149532710280374
1059,0.0,0.13793103448275862
1060,0.0,0.125
1061,0.0,0.125
1062,0.0,0.12121212121212122
1063,0.0,0.13793103448275862
1064,2.0,0.12173913043478261
1065,2.0,0.12650602409638553
1066,0.0,0.1206896551724138
1067,0.0,0.13333333333333333
1068,0.0,0.11320754716981132
1069,0.0,0.1267605633802817
1070,2.0,0.12658227848101267
1071,0.0,0.0967741935483871
1072,0.0,0.14705882352941177
1073,0.0,0.12903225806451613
1074,0.0,0.125
1075,0.0,0.12121212121212122
1076,0.0,0.11428571428571428
1077,0.0,0.13333333333333333
1078,0.0,0.1111111111111111
1079,0.0,0.1323529411764706
1080,0.0,0.125
1081,0.0,0.125
1082,0.0,0.125
1083,2.0,0.12149532710280374
1084,2.0,0.125
1085,0.0,0.12280701754385964
1086,0.0,0.1388888888888889
1087,2.0,0.12244897959183673
1088,1.0,0.1206896551724138
1089,0.0,0.14814814814814814
1090,0.0,0.125
1091,0.0,0.1111111111111111
1092,0.0,0.13793103448275862
1093,0.0,0.125
1094,0.0,0.10714285714285714
1095,0.0,0.1346153846153846
1096,0.0,0.125
1097,0.0,0.11904761904761904
1098,0.0,0.12307692307692308
1099,0.0,0.14285714285714285
1100,0.0,0.12138728323699421
1101,0.0,0.14814814814814814
1102,0.0,0.11904761904761904
1103,0.0,0.12698412698412698
1104,0.0,0.125
1105,0.0,0.12307692307692308
1106,0.0,0.12903225806451613
1107,2.0,0.12322274881516587
1108,0.0,0.12941176470588237
1109,2.0,0.11904761904761904
1110,0.0,0.13793103448275862
1111,0.0,0.12244897959183673
1112,0.0,0.14285714285714285
1113,0.0,0.12162162162162163
1114,0.0,0.13636363636363635
1115,2.0,0.12142857142857143
1116,0.0,0.12903225806451613
1117,0.0,0.12337662337662338
1118,0.0,0.1282051282051282
1119,0.0,0.13333333333333333
1120,0.0,0.1111111111111111
1121,3.0,0.12686567164179105
1122,0.0,0.1267605633802817
1123,2.0,0.12234042553191489
1124,0.0,0.12
1125,0.0,0.125
1126,2.0,0.12605042016806722
1127,0.0,0.14814814814814814
1128,2.0,0.1223021582733813
1129,0.0,0.13793103448275862
1130,2.0,0.12195121951219512
1131,0.0,0.13513513513513514
1132,0.0,0.125
1133,0.0,0.125
1134,0.0,0.10256410256410256
1135,2.0,0.12962962962962962
1136,0.0,0.12903225806451613
1137,0.0,0.125
1138,0.0,0.125
1139,2.0,0.12149532710280374
1140,0.0,0.13793103448275862
1141,0.0,0.125
1142,0.0,0.125
1143,2.0,0.1223021582733813
1144,0.0,0.13793103448275862
1145,0.0,0.0967741935483871
1146,0.0,0.12727272727272726
1147,0.0,0.14285714285714285
1148,0.0,0.125
1149,0.0,0.1206896551724138
1150,1.0,0.125
1151,2.0,0.12413793103448276
1152,2.0,0.125
1153,1.0,0.1282051282051282
1154,2.0,0.12264150943396226
1155,0.0,0.12727272727272726
1156,0.0,0.125
1157,2.0,0.12307692307692308
1158,0.0,0.12987012987012986
1159,0.0,0.11475409836065574
1160,0.0,0.1282051282051282
1161,0.0,0.12
1162,0.0,0.12790697674418605
1163,2.0,0.128
1164,2.0,0.12149532710280374
1165,0.0,0.11666666666666667
1166,1.0,0.1320754716981132
1167,0.0,0.13793103448275862
1168,0.0,0.12903225806451613
1169,0.0,0.125
1170,0.0,0.125
1171,0.0,0.11702127659574468
1172,0.0,0.14
1173,2.0,0.12
1174,0.0,0.13333333333333333
1175,0.0,0.125
1176,2.0,0.12213740458015267
1177,2.0,0.125
1178,2.0,0.125
1179,0.0,0.12
1180,2.0,0.1262135922330097
1181,0.0,0.13793103448275862
1182,0.0,0.125
1183,2.0,0.12195121951219512
1184,0.0,0.13793103448275862
1185,0.0,0.11428571428571428
1186,2.0,0.125
1187,2.0,0.12037037037037036
1188,0.0,0.15151515151515152
1189,0.0,0.10909090909090909
1190,0.0,0.16
1191,2.0,0.12290502793296089
1192,0.0,0.13793103448275862
1193,2.0,0.12173913043478261
1194,2.0,0.125
1195,0.0,0.13793103448275862
1196,2.0,0.12173913043478261
1197,0.0,0.13333333333333333
1198,0.0,0.125
1199,0.0,0.1111111111111111
1200,0.0,0.14705882352941177
1201,0.0,0.125
1202,2.0,0.12149532710280374
1203,0.0,0.13513513513513514
1204,0.0,0.125
1205,0.0,0.10256410256410256
1206,0.0,0.12903225806451613
1207,0.0,0.13636363636363635
1208,0.0,0.12962962962962962
1209,2.0,0.12258064516129032
1210,0.0,0.13333333333333333
1211,0.0,0.1111111111111111
1212,2.0,0.12871287128712872
1213,0.0,0.12639405204460966
1214,0.0,0.125
1215,0.0,0.125
1216,0.0,0.10526315789473684
1217,0.0,0.13043478260869565
1218,2.0,0.12376237623762376
1219,0.0,0.12
1220,0.0,0.14814814814814814
1221,0.0,0.13157894736842105
1222,0.0,0.125
1223,0.0,0.10714285714285714
1224,0.0,0.14285714285714285
1225,2.0,0.11650485436893204
1226,0.0,0.16
1227,0.0,0.125
1228,2.0,0.12
1229,2.0,0.1262135922330097
1230,2.0,0.12413793103448276
1231,0.0,0.1388888888888889
1232,0.0,0.125
1233,0.0,0.125
1234,0.0,0.125
1235,2.0,0.1223021582733813
1236,2.0,0.12745098039215685
1237,0.0,0.12903225806451613
1238,0.0,0.125
1239,0.0,0.125
1240,0.0,0.125
1241,0.0,0.125
1242,2.0,0.12173913043478261
1243,0.0,0.13793103448275862
1244,0.0,0.125
1245,0.0,0.125
1246,2.0,0.12149532710280374
1247,0.0,0.13114754098360656
1248,0.0,0.125
1249,0.0,0.125
1250,2.0,0.12213740458015267
1251,0.0,0.1270718232044199
1252,0.0,0.12
1253,0.0,0.12903225806451613
1254,2.0,0.12142857142857143
1255,0.0,0.14285714285714285
1256,0.0,0.125
1257,0.0,0.125
1258,0.0,0.125
1259,0.0,0.125
1260,2.0,0.12173913043478261
1261,0.0,0.13793103448275862
1262,2.0,0.12280701754385964
1263,1.0,0.13114754098360656
1264,0.0,0.125
1265,0.0,0.125
1266,2.0,0.12424242424242424
1267,0.0,0.12962962962962962
1268,0.0,0.12
1269,0.0,0.12903225806451613
1270,0.0,0.125
1271,0.0,0.125
1272,0.0,0.10344827586206896
1273,0.0,0.14814814814814814
1274,0.0,0.125
1275,0.0,0.125
1276,0.0,0.0967741935483871
1277,0.0,0.14
1278,0.0,0.1282051282051282
1279,0.0,0.125
1280,0.0,0.125
1281,0.0,0.1111111111111111
1282,0.0,0.14285714285714285
1283,2.0,0.12173913043478261
1284,2.0,0.125
1285,2.0,0.125
1286,0.0,0.13333333333333333
1287,0.0,0.125
1288,0.0,0.125
1289,0.0,0.125
1290,0.0,0.10714285714285714
1291,0.0,0.14285714285714285
1292,0.0,0.125
1293,1.0,0.11594202898550725
1294,0.0,0.14814814814814814
1295,0.0,0.125
1296,2.0,0.12264150943396226
1297,0.0,0.13333333333333333
1298,0.0,0.125
1299,2.0,0.12345679012345678
1300,2.0,0.12408759124087591
1301,2.0,0.125
1302,2.0,0.125
1303,0.0,0.13793103448275862
1304,0.0,0.125
1305,0.0,0.125
1306,0.0,0.125
1307,0.0,0.125
1308,0.0,0.125
1309,0.0,0.125
1310,0.0,0.125
1311,0.0,0.11475409836065574
1312,4.0,0.1282051282051282
1313,0.0,0.10810810810810811
1314,0.0,0.14814814814814814
1315,0.0,0.12
1316,0.0,0.13157894736842105
1317,0.0,0.125
1318,2.0,0.12295081967213115
1319,0.0,0.12790697674418605
1320,4.0,0.12041884816753927
1321,0.0,0.16
1322,0.0,0.125
1323,0.0,0.11538461538461539
1324,0.0,0.15384615384615385
1325,3.0,0.12195121951219512
1326,0.0,0.1323529411764706
1327,0.0,0.125
1328,0.0,0.125
1329,0.0,0.125
1330,2.0,0.12149532710280374
1331,0.0,0.1276595744680851
1332,2.0,0.1223021582733813
1333,0.0,0.13513513513513514
1334,0.0,0.11864406779661017
1335,0.0,0.15384615384615385
1336,0.0,0.10810810810810811
1337,2.0,0.1271186440677966
1338,0.0,0.13513513513513514
1339,0.0,0.125
1340,2.0,0.1188118811881188
1341,2.0,0.12727272727272726
1342,2.0,0.1261682242990654
1343,0.0,0.12087912087912088
1344,0.0,0.12704918032786885
1345,0.0,0.125
1346,0.0,0.125
1347,0.0,0.125
1348,0.0,0.125
1349,0.0,0.125
1350,0.0,0.11428571428571428
1351,0.0,0.13333333333333333
1352,0.0,0.14285714285714285
1353,2.0,0.12173913043478261
1354,0.0,0.1320754716981132
1355,0.0,0.11538461538461539
1356,0.0,0.15384615384615385
1357,2.0,0.11811023622047244
1358,1.0,0.1320754716981132
1359,0.0,0.13636363636363635
1360,2.0,0.12149532710280374
1361,0.0,0.13793103448275862
1362,0.0,0.125
1363,0.0,0.125
1364,0.0,0.125
1365,0.0,0.125
1366,0.0,0.125
1367,0.0,0.12
1368,0.0,0.12727272727272726
1369,0.0,0.0967741935483871
1370,0.0,0.16
1371,2.0,0.12173913043478261
1372,2.0,0.125
1373,0.0,0.11764705882352941
1374,3.0,0.12658227848101267
1375,2.0,0.1262135922330097
1376,0.0,0.11363636363636363
1377,2.0,0.13
1378,2.0,0.125
1379,0.0,0.12941176470588237
1380,2.0,0.1206896551724138
1381,0.0,0.13333333333333333
1382,0.0,0.0967741935483871
1383,0.0,0.1320754716981132
1384,0.0,0.1111111111111111
1385,0.0,0.13432835820895522
1386,0.0,0.11594202898550725
1387,0.0,0.1282051282051282
1388,0.0,0.14285714285714285
1389,0.0,0.125
1390,0.0,0.125
1391,0.0,0.125
1392,0.0,0.10344827586206896
1393,0.0,0.13725490196078433
1394,0.0,0.125
1395,0.0,0.11538461538461539
1396,0.0,0.13333333333333333
1397,2.0,0.12213740458015267
1398,0.0,0.13793103448275862
1399,0.0,0.125
1400,2.0,0.12173913043478261
1401,0.0,0.12745098039215685
1402,0.0,0.1282051282051282
1403,0.0,0.125
1404,0.0,0.11578947368421053
1405,0.0,0.16
1406,2.0,0.12080536912751678
1407,0.0,0.14814814814814814
1408,0.0,0.125
1409,0.0,0.125
1410,2.0,0.12149532710280374
1411,0.0,0.13793103448275862
1412,0.0,0.125
1413,2.0,0.12149532710280374
1414,0.0,0.13793103448275862
1415,0.0,0.125
1416,0.0,0.10344827586206896
1417,0.0,0.14285714285714285
1418,0.0,0.125
1419,2.0,0.12244897959183673
1420,0.0,0.12142857142857143
1421,0.0,0.12658227848101267
1422,3.0,0.12549019607843137
1423,4.0,0.1267605633802817
1424,0.0,0.13333333333333333
1425,1.0,0.12389380530973451
1426,0.0,0.125
1427,0.0,0.1111111111111111
1428,2.0,0.1267605633802817
1429,0.0,0.13793103448275862
1430,0.0,0.125
1431,0.0,0.125
1432,2.0,0.125
1433,0.0,0.12121212121212122
1434,0.0,0.1276595744680851
1435,0.0,0.11627906976744186
1436,2.0,0.12871287128712872
1437,2.0,0.125
1438,0.0,0.12
1439,2.0,0.12435233160621761
1440,0.0,0.15384615384615385
1441,0.0,0.125
1442,0.0,0.11764705882352941
1443,1.0,0.12941176470588237
1444,0.0,0.125
1445,0.0,0.11688311688311688
1446,3.0,0.12751677852348994
1447,0.0,0.12195121951219512
1448,0.0,0.14814814814814814
1449,2.0,0.12345679012345678
1450,0.0,0.11904761904761904
1451,0.0,0.14814814814814814
1452,0.0,0.125
1453,2.0,0.12264150943396226
1454,0.0,0.13043478260869565
1455,3.0,0.12272727272727273
1456,0.0,0.1111111111111111
1457,0.0,0.16
1458,3.0,0.1242603550295858
1459,2.0,0.12
1460,3.0,0.12582781456953643
1461,0.0,0.11764705882352941
1462,0.0,0.14285714285714285
1463,0.0,0.12
1464,0.0,0.15384615384615385
1465,3.0,0.12337662337662338
1466,0.0,0.11320754716981132
1467,0.0,0.12552301255230125
1468,0.0,0.15384615384615385
1469,2.0,0.12169312169312169
1470,2.0,0.12376237623762376
1471,0.0,0.16
1472,0.0,0.125
1473,3.0,0.12295081967213115
1474,0.0,0.1388888888888889
1475,0.0,0.125
1476,0.0,0.125
1477,0.0,0.125
1478,0.0,0.125
1479,3.0,0.12179487179487179
1480,0.0,0.12380952380952381
1481,0.0,0.14814814814814814
1482,0.0,0.1206896551724138
1483,2.0,0.12
1484,2.0,0.12962962962962962
1485,0.0,0.12096774193548387
1486,0.0,0.1282051282051282
1487,0.0,0.12337662337662338
1488,0.0,0.12562814070351758
1489,3.0,0.12429378531073447
1490,0.0,0.12698412698412698
1491,0.0,0.12941176470588237
1492,0.0,0.125
1493,0.0,0.125
1494,0.0,0.1111111111111111
1495,0.0,0.13114754098360656
1496,4.0,0.12121212121212122
1497,0.0,0.13157894736842105
1498,0.0,0.14285714285714285
1499,0.0,0.10714285714285714
1500,2.0,0.1262135922330097
1501,3.0,0.12542372881355932
1502,0.0,0.12727272727272726
1503,3.0,0.1232876712328767
1504,1.0,0.1267605633802817
1505,0.0,0.1267605633802817
1506,2.0,0.12264150943396226
1507,0.0,0.12
1508,0.0,0.12903225806451613
1509,0.0,0.12162162162162163
1510,4.0,0.12834224598930483
1511,0.0,0.125
1512,0.0,0.125
1513,2.0,0.12345679012345678
1514,0.0,0.13513513513513514
1515,0.0,0.11627906976744186
1516,0.0,0.11538461538461539
1517,0.0,0.13043478260869565
1518,0.0,0.12371134020618557
1519,0.0,0.12582781456953643
1520,2.0,0.12403100775193798
1521,0.0,0.11428571428571428
1522,0.0,0.1323529411764706
1523,0.0,0.125
1524,0.0,0.12244897959183673
1525,0.0,0.12418300653594772
1526,0.0,0.15384615384615385
1527,4.0,0.12
1528,3.0,0.125
1529,0.0,0.12686567164179105
1530,0.0,0.12121212121212122
1531,0.0,0.15384615384615385
1532,0.0,0.1111111111111111
1533,4.0,0.12427745664739884
1534,1.0,0.1232876712328767
1535,0.0,0.15384615384615385
1536,0.0,0.12244897959183673
1537,4.0,0.12448132780082988
1538,4.0,0.1242603550295858
1539,0.0,0.15384615384615385
1540,0.0,0.11538461538461539
1541,0.0,0.125
1542,0.0,0.11764705882352941
1543,0.0,0.15384615384615385
1544,0.0,0.11764705882352941
1545,1.0,0.125
1546,4.0,0.12371134020618557
1547,4.0,0.1286549707602339
1548,0.0,0.12
1549,0.0,0.13043478260869565
1550,3.0,0.12352941176470589
1551,0.0,0.13333333333333333
1552,0.0,0.125
1553,0.0,0.125
1554,4.0,0.12021857923497267
1555,0.0,0.13513513513513514
1556,0.0,0.12574850299401197
1557,4.0,0.125
1558,0.0,0.125
1559,0.0,0.125
1560,2.0,0.12195121951219512
1561,0.0,0.13793103448275862
1562,0.0,0.125
1563,0.0,0.125
1564,0.0,0.12280701754385964
1565,4.0,0.12290502793296089
1566,4.0,0.12280701754385964
1567,0.0,0.13402061855670103
1568,0.0,0.125
1569,4.0,0.12
1570,1.0,0.12962962962962962
1571,0.0,0.14814814814814814
1572,4.0,0.12021857923497267
1573,4.0,0.1301775147928994
1574,0.0,0.125
1575,0.0,0.0967741935483871
1576,1.0,0.1267605633802817
1577,0.0,0.15384615384615385
1578,0.0,0.125
1579,0.0,0.125
1580,0.0,0.125
1581,0.0,0.125
1582,0.0,0.12244897959183673
1583,0.0,0.125
1584,0.0,0.10344827586206896
1585,0.0,0.14705882352941177
1586,0.0,0.125
1587,4.0,0.125
1588,4.0,0.12260536398467432
1589,2.0,0.13
1590,4.0,0.12149532710280374
1591,5.0,0.1282051282051282
1592,0.0,0.12857142857142856
1593,4.0,0.125
1594,0.0,0.125
1595,0.0,0.125
1596,0.0,0.1111111111111111
1597,0.0,0.14814814814814814
1598,4.0,0.125
1599,0.0,0.12301587301587301
1600,0.0,0.11764705882352941
1601,4.0,0.1274131274131274
1602,0.0,0.12173913043478261
1603,0.0,0.12941176470588237
1604,0.0,0.11320754716981132
1605,1.0,0.12962962962962962
1606,2.0,0.12612612612612611
1607,0.0,0.13043478260869565
1608,0.0,0.125
1609,0.0,0.125
1610,4.0,0.12
1611,4.0,0.125
1612,0.0,0.13071895424836602
1613,0.0,0.12
1614,4.0,0.12169312169312169
1615,1.0,0.1267605633802817
1616,4.0,0.1242603550295858
1617,0.0,0.16
1618,0.0,0.1210762331838565
1619,4.0,0.125
1620,1.0,0.1320754716981132
1621,2.0,0.12735849056603774
1622,0.0,0.11702127659574468
1623,0.0,0.15384615384615385
1624,4.0,0.12435233160621761
1625,0.0,0.12
1626,0.0,0.12318840579710146
1627,5.0,0.12698412698412698
1628,4.0,0.12444444444444444
1629,0.0,0.11764705882352941
1630,0.0,0.14285714285714285
1631,0.0,0.125
1632,0.0,0.125
1633,0.0,0.12
1634,0.0,0.12195121951219512
1635,0.0,0.12962962962962962
1636,0.0,0.125
